id,name,address,city,level,hechsherId,mashgiachId,kitniyot,expires,status,rabbanutId,notes,lastInspection,lat,lng,foodType,phone,hours
"r_aea68143f854e9","Ohi Sushi","שער הגיא 12","נתניה","Mehadrin","h_d6e6f7efe6c151","m_76e35b8a758a6b","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.335527","34.854372","dairy","053-4909590",""
"r_5461966c4a46e2","Sea You","המלאכה 12","נתניה","Mehadrin","h_d6e6f7efe6c151","m_11bebfeda93732","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.33557","34.865778","dairy","058-4271193",""
"r_ed08fefe8769a9","אספרסו סנדביץ' בר","דוד רמז 13","נתניה","Mehadrin","h_d6e6f7efe6c151","m_e8d5db778fcbc8","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.333138","34.843409","dairy","050-9908099",""
"r_29c8eedbddec27","ארומה / קניון עיר ימים","בני ברמן 2","נתניה","Mehadrin","h_d6e6f7efe6c151","m_f82465dc19aa36","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.332698","34.862604","dairy","09-8326950",""
"r_73d32ae73b47de","בורקס הסולטן","אלון צבי 7","נתניה","Mehadrin","h_d6e6f7efe6c151","m_5d97dd3268844f","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.327347","34.842798","dairy","050-2654490",""
"r_4a43e0f0a3fda1","בורקס יושקו","סמילנסקי 7","נתניה","Mehadrin","h_d6e6f7efe6c151","m_256cc3595275fc","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.327011","34.858822","dairy","053-9247932",""
"r_dbdc212d5db286","בייגל קפה / קניון עיר ימים","בני ברמן 2","נתניה","Mehadrin","h_d6e6f7efe6c151","m_f82465dc19aa36","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.333777","34.861419","dairy","054-9115001",""
"r_11cee07eaf3b70","בית קפה יוליוס מיינל","הרצל 15","נתניה","Mehadrin","h_d6e6f7efe6c151","m_de414c1ff0fc63","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.322522","34.868759","dairy","052-7277524",""
"r_072bbb6429bbad","בלונז'רי 96","האורזים 2","נתניה","Mehadrin","h_d6e6f7efe6c151","m_1ebc366f31fd08","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה. | ענף: מאפיות קונדיטוריות","2026-04-17T00:00:00.000Z","32.307802","34.860754","dairy","09-8855025",""
"r_911762670d5bda","ברדו / תל חי","שטמפפר 4","נתניה","Mehadrin","h_d6e6f7efe6c151","m_b0997a267384d1","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.322875","34.869957","dairy","09-7726236",""
"r_a456a6096cd5ad","גוסטו","גיבורי ישראל 14","נתניה","Mehadrin","h_d6e6f7efe6c151","m_eb292a71b8abee","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.337433","34.847094","dairy","09-8912211",""
"r_ac7c5f8037455c","הולי בייגל","קראוזה 1","נתניה","Mehadrin","h_d6e6f7efe6c151","m_849f530c384e09","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.310898","34.856113","dairy","052-7706770",""
"r_3a6832f4619796","חבלז קפה","אריה רגב 7","נתניה","Mehadrin","h_d6e6f7efe6c151","m_d3cd554a871c70","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.305598","34.837068","dairy","052-5215487",""
"r_1e30c4767ab12c","חצ'פורי פלוס / נעימי","טום לנטוס 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_ac4d97a5f3cb7a","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.309285","34.870384","dairy","054-7728755",""
"r_6fdc92ef43088a","לה קרפ","הרצל 1","נתניה","Mehadrin","h_d6e6f7efe6c151","m_21ec7318ae0624","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.30854","34.85465","dairy","050-3636715",""
"r_ae3206d246e189","מאמארוני","המלאכה 12","נתניה","Mehadrin","h_d6e6f7efe6c151","m_11bebfeda93732","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.322597","34.866801","dairy","09-8355225",""
"r_2ddd474671a327","מסעדת אלונזו","ככר העצמאות 13","נתניה","Mehadrin","h_d6e6f7efe6c151","m_a82724b0a56728","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.337403","34.850002","dairy","09-7996267",""
"r_36bdd2fe2d38f8","מסעדת היקב","גד מכנס 6","נתניה","Mehadrin","h_d6e6f7efe6c151","m_cda8a847a3ed1a","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.315351","34.839163","dairy","09-8622220",""
"r_0332470d079cf1","עמליה בייגלס / נעימי","טום לנטוס 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_bdce72f718d2c5","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.327629","34.85171","dairy","09-9652478",""
"r_4d96c3a5c05dc9","פיצוציית האופה","יוסף בוסל 76","נתניה","Mehadrin","h_d6e6f7efe6c151","m_5d97dd3268844f","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.31924","34.858242","dairy","076-8881700",""
"r_d0494ef48fd28a","קסטלי","דיזינגוף 33","נתניה","Mehadrin","h_d6e6f7efe6c151","m_a82724b0a56728","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.319667","34.844542","dairy","077-7004510",""
"r_150c36f11aab6e","קפה בסלע","הרב נריה 18","נתניה","Mehadrin","h_d6e6f7efe6c151","m_4e15a89ff0a034","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.32316","34.863643","dairy","09-8325050",""
"r_f16c82e3de8774","קפה גרג / קניון השרון","הרצל 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_f62baba2b3602a","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.323906","34.860189","dairy","053-3374774",""
"r_a2305e9059541f","קרפ","קראוזה 2","נתניה","Mehadrin","h_d6e6f7efe6c151","m_cd7381ad9691c7","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.312053","34.857604","dairy","053-9611261",""
"r_c11bd1bad56041","ראנץ' קופיקס / קניון השרון","הרצל 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_bd3f9130238f89","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.306338","34.863128","dairy","050-5289090",""
"r_a11e617c8edc4f","רחלה בית קפה","דבורה 14","נתניה","Mehadrin","h_d6e6f7efe6c151","m_ac4d97a5f3cb7a","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.323003","34.839738","dairy","050-2290223",""
"r_6f5b134f64b694","תפוח אדמה לוהט / קניון השרון","הרצל 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_bd3f9130238f89","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: חלבי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.313155","34.870533","dairy","054-4748434",""
"r_58cb18b764957c","בגט מאיר רפאל","גולדה מאיר 37","נתניה","Mehadrin","h_d6e6f7efe6c151","m_11bebfeda93732","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.317787","34.870332","meat","09-8351199",""
"r_9c440c5b8a214f","בורגרים / אגמים","אגם כנרת 6","נתניה","Mehadrin","h_d6e6f7efe6c151","m_02d4eb1e6ebd67","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.318427","34.854757","meat","09-8808168",""
"r_0cf1191d425212","בורגרים / מתחם סונול","דרך הרכבת 14","נתניה","Mehadrin","h_d6e6f7efe6c151","m_9e029671efb580","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.324785","34.836342","meat","09-8344944",""
"r_96854500f4e6dd","בורגראנץ' / פולג","גיבורי ישראל 5","נתניה","Mehadrin","h_d6e6f7efe6c151","m_3e25c88a1d6d62","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.3379","34.848119","meat","072-3232384",""
"r_8168a8459c2336","בורגראנץ' / קניון השרון","הרצל 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_bd3f9130238f89","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.323298","34.856618","meat","072-3232384",""
"r_d28a1f77c94683","בורגראנץ' / קניון עיר ימים","בני ברמן 2","נתניה","Mehadrin","h_d6e6f7efe6c151","m_3e25c88a1d6d62","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.30814","34.868936","meat","072-3232384",""
"r_6b7e2c97c036a4","ג'אסט מיט","האורזים 23","נתניה","Mehadrin","h_d6e6f7efe6c151","m_01a087c528e14f","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.332654","34.857311","meat","077-3034214",""
"r_30a22167ab1c42","ג'אפן ג'אפן","האורזים 23","נתניה","Mehadrin","h_d6e6f7efe6c151","m_ec99dd644a14be","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.328857","34.854192","meat","077-9733990",""
"r_7724c8ffaf1adf","דליס של יהודה","האומנות 20","נתניה","Mehadrin","h_d6e6f7efe6c151","m_9988d2e1be23c4","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.305797","34.853296","meat","053-7084148",""
"r_bd9cd5b022b603","המבורגברי","החינוך העברי 6","נתניה","Mehadrin","h_d6e6f7efe6c151","m_9988d2e1be23c4","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.33577","34.857972","meat","052-8855337",""
"r_fe3125f4a0588b","הרצבורגר","הרצל 42","נתניה","Mehadrin","h_d6e6f7efe6c151","m_e74dcbc0625523","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.334001","34.855593","meat","058-7895060",""
"r_0f32bc6bb201d5","מאמא צ'יקן","הרצל 5","נתניה","Mehadrin","h_d6e6f7efe6c151","m_44845440514133","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.306114","34.836682","meat","052-5383429",""
"r_0a346b3fc0c204","מסעדת שף על האש","אחד העם 14","נתניה","Mehadrin","h_d6e6f7efe6c151","m_5d97dd3268844f","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.331152","34.845066","meat","077-5509492",""
"r_20f7f809b3b1c5","מפגש העיר","אלון צבי 8","נתניה","Mehadrin","h_d6e6f7efe6c151","m_bfe55b6749a905","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.33801","34.856252","meat","052-5468249",""
"r_f0d216ab4422f6","מרילו","אוסישקין 2","נתניה","Mehadrin","h_d6e6f7efe6c151","m_a82724b0a56728","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.31948","34.850297","meat","052-5345224",""
"r_bc68f6c9a691a6","ס א מסה אסיה","סמילנסקי 4","נתניה","Mehadrin","h_d6e6f7efe6c151","m_d9eb029b80749c","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.335278","34.847519","meat","052-6545444",""
"r_40786dc1ccf6c6","רדמיט","הרצל 40","נתניה","Mehadrin","h_d6e6f7efe6c151","m_b7ca9c6337547a","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.333601","34.859534","meat","058-4999997",""
"r_897bb68ed7b1a4","שיפודי סבא חנניה / נעימי","טום לנטוס 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_a5ed65fd9cb0d1","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: בשרי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.305259","34.844756","meat","050-6757506",""
"r_c69975944151aa","מטבח ישראלי / נעימי","טום לנטוס 60","נתניה","Mehadrin","h_d6e6f7efe6c151","m_4e15a89ff0a034","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: פלאפל | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.323248","34.849259","pareve","050-6161181",""
"r_5ee07ed6254b52","סביחי","שד' בנימין 7","נתניה","Mehadrin","h_d6e6f7efe6c151","m_e1b1b23820e068","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: פלאפל | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.322003","34.847418","pareve","054-6448364",""
"r_56d25d811428f9","פיתה כפרע","הרצל 14","נתניה","Mehadrin","h_d6e6f7efe6c151","m_cc8973826d0dcf","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: פלאפל יעל פרווה פתח תקוה 82 09-8620702 050-4114920 | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.314438","34.860389","pareve","054-2493303",""
"r_290690dcd2508c","Buonana שושנה","דמארי 10","נתניה","Mehadrin","h_d6e6f7efe6c151","m_0cd22659e36f61","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: רק פלאפל פרווה הברבור 1 09-8850036 050-8884558 | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.323738","34.844807","pareve","09-7787746",""
"r_e785dc54aee1fe","עוגיות מרוקאיות / שמואל הנציב","שמואל הנציב 10","נתניה","Mehadrin","h_d6e6f7efe6c151","m_21ec7318ae0624","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מפעלים | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.325808","34.865319","pareve","09-8827826",""
"r_dc7179a24fc576","בי פרש / קניון עיר ימים","בני ברמן 2","נתניה","Mehadrin","h_d6e6f7efe6c151","m_f82465dc19aa36","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מפעלים | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.310111","34.840566","pareve","050-9070167",""
"r_212e3fd0a78b78","ג'לטו פלוס","אגם כנרת 6","נתניה","Mehadrin","h_d6e6f7efe6c151","m_02d4eb1e6ebd67","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מפעלים | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.323013","34.8665","pareve","09-7404637",""
"r_20f57c57f6125f","גולדה הכשר / גשר האר""י","טום לנטוס 1","נתניה","Mehadrin","h_d6e6f7efe6c151","m_850e31f09cf190","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מפעלים | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.324884","34.868274","pareve","09-7452646",""
"r_07c43c30b45843","גולדה הכשר / ככר העצמאות","הרצל 7","נתניה","Mehadrin","h_d6e6f7efe6c151","m_e74dcbc0625523","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מפעלים | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.337532","34.860666","pareve","09-9777551",""
"r_b33543955f9689","גולדה הכשר / פיאנו עיר ימים","שושנה דמארי 10","נתניה","Mehadrin","h_d6e6f7efe6c151","m_0cd22659e36f61","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מפעלים | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.318134","34.861534","pareve","09-9777552",""
"r_68ec71930d0316","קפה גילדה ככר","העצמאות 12","נתניה","Mehadrin","h_d6e6f7efe6c151","m_92c6305b1c1737","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מפעלים | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.311037","34.86477","pareve","09-7787168",""
"r_6c2a2347165d70","Keto Baker","התרופה 14","נתניה","Mehadrin","h_d6e6f7efe6c151","m_e1b1b23820e068","לא צוין","2026-12-31T00:00:00.000Z","ok","rb_d7d851974986cf","מקור: רשימת עסקים בד''ץ 'בהידור הכשדרות' ו'מהדרין' נתניה - כסלו תשפו.pdf | ענף: מאפיות קונדיטוריות | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.325243","34.848881","pareve","050-8277778",""
